vx,vy,v_out,ideal,err
0.1,2.0,0.401031391,0.4120237375157024,-0.010992346515702411
0.15,2.0,0.457316633,0.4686870621683378,-0.011370429168337803
0.2,2.0,0.516474644,0.5282555776002246,-0.011780933600224586
0.25,2.0,0.578651585,0.5908782361277961,-0.012226651127796084
0.3,2.0,0.644001008,0.6567116270160579,-0.012710619016057856
0.35,2.0,0.712684229,0.7259203680333118,-0.013236139033311889
0.4,2.0,0.78487071,0.7986775170813251,-0.01380680708132509
0.45,2.0,0.860738467,0.8751650049302234,-0.014426537930223415
0.5,2.0,0.9404745,0.9555740901401829,-0.015099590140182917
0.55,2.0,1.02427523,1.04010583730745,-0.015830607307450117
0.6,2.0,1.11234699,1.1289716198305637,-0.016624629830563675
0.65,2.0,1.20490647,1.2223936484539508,-0.017487178453950758
0.7,2.0,1.30218129,1.3206055269105312,-0.01842423691053119
0.75,2.0,1.4044105,1.4238528360527294,-0.01944233605272938
0.8,2.0,1.51184514,1.5323937479325225,-0.020548607932522556
0.85,2.0,1.62474888,1.6464996713660454,-0.021750791366045297
0.9,2.0,1.74339858,1.7664559305970045,-0.023057350597004422
0.95,2.0,1.86808498,1.8925624787559006,-0.024477498755900662
1.0,2.0,1.99911334,2.0251346478990997,-0.02602130789909962
