vx,vy,v_out,ideal,err
0.55,2.0,1.02632067,1.04010583730745,-0.013785167307450052
0.6,2.0,1.11263768,1.1289716198305637,-0.01633393983056375
0.65,2.0,1.20315638,1.2223936484539508,-0.019237268453950795
0.7,2.0,1.29806963,1.3206055269105312,-0.02253589691053115
0.75,2.0,1.39757798,1.4238528360527294,-0.02627485605272928
0.8,2.0,1.50188981,1.5323937479325225,-0.030503937932522485
0.85,2.0,1.61122154,1.6464996713660454,-0.035278131366045296
0.9,2.0,1.72579777,1.7664559305970045,-0.040658160597004445
0.95,2.0,1.84585143,1.8925624787559006,-0.0467110487559006
1.0,2.0,1.97162391,2.0251346478990997,-0.05351073789909977
